transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,phone,payment_status,master_category,master_price,email_hash,revenue,year,month
7078,1475,Jeremiah Jensen,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-30,3,Card,0.3,87******61,successful,Electronics,250000,dbeebc0cc6ea5e8433929c80077e3029e33fdfc7fe476faf5898b18c0f3436f0,525000.0,2025,October
7079,1937,Manuel King,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-01-03,4,Cash,0.35,96******68,successful,Clothing,1300,f9d2da92bc2ef05ab99813110656925207a248d9f2e7dfa0049373e5aaa9cc83,3380.0,2026,January
7080,1794,Diana Anderson,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-16,4,Cash,0.4,70******94,successful,Home Appliances,45000,d22b2a168e6f3676ba9bd38df5731b65ebcffc1f7f21f3ebc13c293023b55842,108000.0,2025,December
7081,1538,Benjamin Ramirez,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-04-28,4,Cash,0.25,64******29,successful,Home Appliances,45000,02662c33133da01832036cfbacda1c3dfc4115d80f10c9afd85f45f6535f106f,135000.0,2025,April
7082,1957,Curtis Fischer,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-07-19,3,UPI,0.15,70******97,successful,Home Appliances,65000,b86d7f5c34189d98a2213831a4a4871861088280139abd81a31abb422743420a,165750.0,2025,July
7083,1594,Mike Chase,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-11-20,1,Cash,0.4,82******67,successful,Furniture,50000,5ba0e63c33a40bf875a956a8f2cdcf8c3e4f9ad214ea7f390864694ffbfa9886,30000.0,2025,November
7084,1554,Darrell Watson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-12-31,1,Card,0.15,94******32,successful,Home Appliances,65000,196e4865bf8f90e7c4cac1b3bbf0d0db7754a5071223028667f1334fa6cce5ee,55250.0,2025,December
7085,1160,Patrick Gross,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-25,1,UPI,0.4,96******49,successful,Clothing,8000,8276be5796e4c9a3c7f1a6961889535646d8f17c4b4b07e8e87d572b7940d3de,4800.0,2025,July
7086,1965,Ana Ross,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-05-22,4,UPI,0.15,68******96,successful,Electronics,250000,7e0eb899294110265cb15604dfb20f53c2af141e188a8f63b591dec53eb5c473,850000.0,2025,May
7087,1614,Wendy Lewis,101,250000.0,Laptop,Electronics,offline,Chennai,2025-09-08,5,UPI,0.25,98******91,successful,Electronics,250000,ce246bc4f415cac84eef2548f036f92779bb0a6b6d642bcbb8b84119de3f42c4,937500.0,2025,September
7088,1531,Judy Moore,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-18,3,NetBanking,0.1,77******29,successful,Clothing,1300,bf0db9b9031513279e7f627834c369fed5b986abb48644f20efdc9d436411419,3510.0,2025,July
7088,1531,Judy Moore,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-18,3,NetBanking,0.1,77******29,failed,Clothing,1300,bf0db9b9031513279e7f627834c369fed5b986abb48644f20efdc9d436411419,3510.0,2025,July
7089,1121,Stacy Murphy,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-01-02,1,UPI,0.2,97******77,successful,Furniture,80000,14c1fac3b81000fbe34f319b36d618d7d037843d7e4ba17e6de3369e6dfa15e0,64000.0,2026,January
7090,1457,Carla Smith,106,80000.0,Sofa,Furniture,online,Chennai,2025-08-22,3,Cash,0.05,93******95,successful,Furniture,80000,48b905555a36d3cf3b98c4217ee44c3c99c8142b7bfc126ff790c6bdab9d1526,228000.0,2025,August
7091,1471,Douglas Schmidt,105,45000.0,Tv,Electronics,offline,Mumbai,2025-05-10,5,Card,0.05,63******13,successful,Electronics,45000,f8e15c0f4ee1fdceb9c4c258fe54fbd9110f13d7c3ed3ff4e738d635efae43d9,213750.0,2025,May
7092,1257,Angela Hodges,105,45000.0,Tv,Electronics,online,Mumbai,2025-08-03,2,UPI,0.35,87******24,successful,Electronics,45000,48c137f943c3d2c2669cb91fee56bd8323b7b40d6d47ace5980370e6d5456232,58500.0,2025,August
7093,1879,Carol Lane,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-07-12,1,Cash,0.1,83******02,successful,Furniture,80000,bf52a27af51b4568cd6c56b1532bc9e59ba7ceecd3c8a33c0299d433df3887cf,72000.0,2025,July
7094,1251,Edward Rangel,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-22,4,Cash,0.3,89******39,successful,Electronics,70000,bdbc0d149e9160dd2b2b544f7eaaa50aea78d243e95bda9948ca339ec6c8cbb5,196000.0,2025,December
7095,1332,Laura Werner,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-09-06,2,NetBanking,0.4,87******50,successful,Furniture,80000,3579dadb7ec0ea0b8de3fa92b4f3cdc171c6103c063bd94b7243ed4fe4daa30c,96000.0,2025,September
7096,1258,Erica Smith,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-02-08,3,Cash,0.15,92******42,successful,Home Appliances,45000,3a2ed9a7e9365c8e87e3333cb283c7e046864dc7d7f8ed9d87df5eed8d59d4a6,114750.0,2026,February
7097,1006,Martin Williams,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-09-28,2,UPI,0.2,75******10,successful,Home Appliances,15000,ab46cda1fb4d973c3c0d28e8855901b1d252d0e96c46837609adee5aff9f0b39,24000.0,2025,September
7098,1786,Amy Mckinney,104,8000.0,Shoes,Clothing,offline,Delhi,2026-01-29,2,Card,0.05,64******87,successful,Clothing,8000,81c6ea4e44b5352b26f86d2faa5b2c1cc1bebce5373dd62dbf63e22232f098d6,15200.0,2026,January
7099,1517,Kyle Patel,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-12-19,3,Card,0.05,89******98,successful,Clothing,1300,96b9c96d7c2385267c07c591267c7aefbdeb944ca1d1cd3544994fda7d4136e2,3705.0,2025,December
7100,1306,Curtis Knight,102,70000.0,Phone,Electronics,online,Delhi,2026-01-10,5,Card,0.1,63******89,successful,Electronics,70000,d008a7409f33a3f5af53b7ee3374c3e2dc5359e8936d362aae267f3e73a1c0b5,315000.0,2026,January
7101,1056,Dana Perry,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-11,2,NetBanking,0.2,98******62,successful,Clothing,8000,9d86fa15a9b97d054b860b716c27eb7c7f748346cb1518305bccda452312e132,12800.0,2025,July
7102,1126,Caitlin Ortiz,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-30,5,Cash,0.3,68******32,successful,Home Appliances,45000,c9ff6bc51d613e3f01ddc525d8fecd1dbdbe977291bf14d527bc0f6c146a98b0,157500.0,2025,October
7103,1575,Virginia Pacheco,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-04-25,4,Cash,0.35,93******56,successful,Home Appliances,15000,025a170de233cb7a897212a0636e5996e8c8b6f12d67b58e66afba00198ca56b,39000.0,2025,April
7104,1168,Jessica Adams,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-04-22,4,Cash,0.15,69******37,successful,Furniture,50000,5d09749c99bbf22e3605bcf6c8a1142a2d0e287ae54b829227ced61a9216f731,170000.0,2025,April
7105,1544,Robert Moore,102,70000.0,Phone,Electronics,offline,Bangalore,2025-08-09,4,Card,0.4,90******87,successful,Electronics,70000,e9111119c1109c45af90f1ac0c2da102a979ae512d71a1e749b24495d51e5d19,168000.0,2025,August
7106,1908,Nicole James,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-02-05,5,Card,0.05,62******72,successful,Electronics,250000,bbe7227eb229f1f2539b5a85c1af78510f4878451f7e02bb63d3d99958b91e19,1187500.0,2025,February
7106,1908,Nicole James,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-02-05,5,Card,0.05,62******72,failed,Electronics,250000,bbe7227eb229f1f2539b5a85c1af78510f4878451f7e02bb63d3d99958b91e19,1187500.0,2025,February
7107,1934,Sandra Taylor,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-10-31,2,Card,0.2,95******47,successful,Clothing,8000,4b67b5b7d8f47dbf28796400eedee871fff9a92864765ec22d84933f498972bf,12800.0,2025,October
7108,1964,Teresa Jordan,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-01-11,5,Cash,0.4,68******32,successful,Home Appliances,45000,3015aa567aa56ccc48da1288e5786b53157722c390b27813e090d21bc3752414,135000.0,2026,January
7109,1557,Henry Jones,102,70000.0,Phone,Electronics,online,Mumbai,2026-03-19,5,NetBanking,0.35,67******82,successful,Electronics,70000,a4f3e0824e96371cd32105d8c6945120af33e029b4ac49bbab9f0e57ace4ef38,227500.0,2026,March
7109,1557,Henry Jones,102,70000.0,Phone,Electronics,online,Mumbai,2026-03-19,5,NetBanking,0.35,67******82,failed,Electronics,70000,a4f3e0824e96371cd32105d8c6945120af33e029b4ac49bbab9f0e57ace4ef38,227500.0,2026,March
7110,1220,Andrew Pena,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-05-25,2,UPI,0.1,72******15,successful,Clothing,8000,a83b36b4972503dce011797511085cff726256f974033e7c93d5c9528cf2d578,14400.0,2025,May
7111,1366,Kimberly Stevenson,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-28,2,UPI,0.35,87******53,successful,Clothing,1300,e84c3c3e862f308c83e7a246e94be5e8603caf6bf630c99466960d8b136d12c1,1690.0,2025,July
7112,1883,Teresa Ford,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-01,1,NetBanking,0.4,84******86,successful,Home Appliances,15000,5faa6ccb7df58b02d35a00720d6de9cd3e13333aa9feb4d854bf8b228de5ab77,9000.0,2025,June
7113,1917,Bruce Dodson,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-09-25,1,NetBanking,0.25,70******10,successful,Furniture,50000,5e30ec03e2f20d2da58a4cc1a0ddefa03d57a742b0337c7e2ec9bd14c2316fa5,37500.0,2025,September
7114,1368,Brandon Medina,106,80000.0,Sofa,Furniture,offline,Delhi,2025-06-30,5,Card,0.4,64******63,successful,Furniture,80000,84048ef8afde36242b1325acf28d5b9182a48b2ec2263a990575205e299a79bb,240000.0,2025,June
7115,1981,Jennifer Foster,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-15,2,Cash,0.1,96******94,successful,Clothing,8000,e510f130a23e9948609635208b371bfe8ad4302ecb7e55bd0b5677a673698047,14400.0,2025,August
7115,1981,Jennifer Foster,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-15,2,Cash,0.1,96******94,failed,Clothing,8000,e510f130a23e9948609635208b371bfe8ad4302ecb7e55bd0b5677a673698047,14400.0,2025,August
7116,1551,Pamela Rodriguez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-05-24,5,Card,0.4,84******11,successful,Home Appliances,45000,627e11f7c3e41c96de605ad2668b47cbc3d48ffc8b937ec2b55d21f64ff6f6ba,135000.0,2025,May
7117,1880,Jeremy Mendez,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-07-03,4,Cash,0.05,90******45,successful,Home Appliances,15000,86c96052fc2eafdbcdd1e0a089534da2abed1fbf4e8aa98005e1fb78e56f004e,57000.0,2025,July
7118,1585,Wyatt Coleman,102,70000.0,Phone,Electronics,online,Mumbai,2025-08-07,3,Card,0.2,99******62,successful,Electronics,70000,a40d03255b55a3958e84eda075144f72eb41ead5a1c4ae3dde992a80ae5e3881,168000.0,2025,August
7119,1522,Colin Pope,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-15,3,UPI,0.3,92******02,successful,Home Appliances,65000,bd03e24b6dd12304a1b206da0085c8b5135736e118567a1b644fa8dba5dd2275,136500.0,2025,May
7120,1726,Heather Hill,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-05-03,2,Cash,0.1,94******87,successful,Clothing,1300,81c9e3ce4e69f9be415b8c2c49f3fa25d0445429f9e67603c80782376de5eaf9,2340.0,2025,May
7121,1391,James Williams,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-01,4,Card,0.05,98******81,successful,Clothing,8000,42565248fd0ab8c0405e624e2d9cca59b8d448c2c03eb22a5fddd4fa5639f44f,30400.0,2025,May
7122,1497,Angela Wheeler,105,45000.0,Tv,Electronics,offline,Bangalore,2025-10-27,1,UPI,0.25,85******54,successful,Electronics,45000,ba52bb9e6a1ffd058a2bac3736f29b89f9bea960f496832fdf26524ab0b15762,33750.0,2025,October
7123,1504,Matthew Byrd,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-04-18,5,NetBanking,0.1,75******18,successful,Home Appliances,65000,a1bec606c7eaf2a87b149580bd22c5d7eaaaa4ea7db4fb096a07bc68a24efefb,292500.0,2025,April
7123,1504,Matthew Byrd,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-04-18,5,NetBanking,0.1,75******18,failed,Home Appliances,65000,a1bec606c7eaf2a87b149580bd22c5d7eaaaa4ea7db4fb096a07bc68a24efefb,292500.0,2025,April
7124,1367,Christine Richardson,105,45000.0,Tv,Electronics,online,Mumbai,2025-11-22,2,Card,0.15,76******45,successful,Electronics,45000,26a1ccefff024b529b3306b343d2d3ad55190ab4ca9bbfdb88f1a96579bc9104,76500.0,2025,November
7125,1703,Elizabeth Richards,105,45000.0,Tv,Electronics,online,Bangalore,2025-11-13,4,Cash,0.3,71******57,successful,Electronics,45000,8195e2386703640de5c56519667bca90ecfa719bb8079590a0de2acc8f7d0d7b,125999.99999999999,2025,November
7126,1388,Justin Reyes,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-04-10,2,UPI,0.05,71******03,successful,Furniture,50000,1c23394de3be6bedb53672bc5355e448998e27be42e46c8b50aea49b25110ca9,95000.0,2026,April
7127,1626,Luke Martin,103,1300.0,Shirt,Clothing,offline,Chennai,2025-12-25,2,Cash,0.1,92******87,successful,Clothing,1300,1d31e475363c6287594881071e7287fae634d296614590fd120388f6439c3ffd,2340.0,2025,December
7128,1487,Joshua Taylor,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-05-14,4,UPI,0.1,87******85,successful,Home Appliances,45000,f22a0b91476446765c415638e91cae62166c3ceb9bcee0d3a58ecdfcf0b5cd10,162000.0,2025,May
7129,1589,Kimberly Navarro,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-03-02,4,Cash,0.25,88******71,successful,Clothing,1300,49698622a158ecf35a1baba37fd243bf6dbb6de9498715b5cd7240673016d18e,3900.0,2026,March
7130,1738,Tiffany Monroe,103,1300.0,Shirt,Clothing,online,Bangalore,2025-05-24,3,Cash,0.25,73******88,successful,Clothing,1300,49cf06c387a56a529fa24538034b69af92d6f7b7759d6f313f484ed161128c4a,2925.0,2025,May
7130,1738,Tiffany Monroe,103,1300.0,Shirt,Clothing,online,Bangalore,2025-05-24,3,Cash,0.25,73******88,failed,Clothing,1300,49cf06c387a56a529fa24538034b69af92d6f7b7759d6f313f484ed161128c4a,2925.0,2025,May
7131,1765,Holly Bennett,103,1300.0,Shirt,Clothing,online,Mumbai,2025-06-07,1,UPI,0.4,92******21,successful,Clothing,1300,afc28f0a603797f6aa5d08694f0889b42b91a06b2aacd6b216c185d081f4e3d1,780.0,2025,June
7132,1785,Mikayla Joyce,106,80000.0,Sofa,Furniture,online,Chennai,2026-01-13,5,Card,0.4,60******38,successful,Furniture,80000,30e86db53eeaa79d473567e48066c9ad3212db29daa67d16c9e83e7a821a4df9,240000.0,2026,January
7133,1292,Cheryl Willis,104,8000.0,Shoes,Clothing,offline,Chennai,2026-04-13,1,UPI,0.15,61******54,successful,Clothing,8000,b5abea9886d24707d6ebe6d4989b5d81096bdbc2f275140c82fa705020156a01,6800.0,2026,April
7134,1237,Amanda Smith,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-07-05,1,Card,0.35,88******66,successful,Home Appliances,65000,e13559ad0f839c5b49afed08a095c7b7fb96693344da1f9355cbfeced87c61da,42250.0,2025,July
7135,1139,Eric Hunter,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-06,3,NetBanking,0.2,79******92,successful,Furniture,50000,361b86b006208a23b3c13914d42e6828064f17caf1e5d8861cf6439b2592a5d5,120000.0,2026,March
7136,1913,Randy Morrison,105,45000.0,Tv,Electronics,online,Chennai,2025-11-18,3,Cash,0.15,67******88,successful,Electronics,45000,e79b3d4e0d0a5c274a57b1921be65739294038acc74d626ff548342479e63f62,114750.0,2025,November
7137,1113,Jason Russell,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-17,5,UPI,0.4,97******00,successful,Home Appliances,65000,f66e4a43c790edb6689e3f1d6e3945383b9c5f9e5b715e338dd24e6d4425926c,195000.0,2025,June
7138,1220,Andrew Pena,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-23,3,Card,0.25,72******15,successful,Electronics,70000,a83b36b4972503dce011797511085cff726256f974033e7c93d5c9528cf2d578,157500.0,2025,November
7139,1311,Elizabeth Peck,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-03-31,1,Cash,0.4,91******30,successful,Clothing,1300,480528be43da68641756fc7854bc192e7739a7b9993b96419551b1b790eb52fd,780.0,2026,March
7140,1860,Rhonda Henderson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-06-28,5,UPI,0.2,76******09,successful,Electronics,45000,d94c8fed29e7a23c9b29eef4b272ca07953b78d47d2b9af4995a84767246d996,180000.0,2025,June
7141,1661,Amanda Huff,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-08-31,3,NetBanking,0.35,74******38,successful,Home Appliances,65000,61c488b3b3c589f01be99df8c6b47a9c81a005152ba24e238401114890a63f95,126750.0,2025,August
7142,1175,Justin Friedman,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-26,1,UPI,0.2,80******95,successful,Electronics,250000,73cf86b3fac11112e22740f680d03b0c738d07fb4894e6ebd0a85f62e915509f,200000.0,2025,November
7143,1049,Alicia Blair,102,70000.0,Phone,Electronics,online,Delhi,2026-01-16,4,Cash,0.05,94******00,successful,Electronics,70000,9f735d5a07f952c5d83ce7f61e609c949b60fb1b30f427b96301bb7a3166f96c,266000.0,2026,January
7144,1445,Samantha Clark,101,250000.0,Laptop,Electronics,online,Chennai,2025-11-17,1,Cash,0.15,78******17,successful,Electronics,250000,ea069f64bcf1be0003610ed6e62a128be02e074f78f22c293d26bf0a0795c785,212500.0,2025,November
7145,1088,Duane Smith,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-08-05,2,UPI,0.1,93******68,successful,Furniture,50000,fbde83a2141293709213da25194fab01d409b7394df85ef0bf05a1f72bc4466d,90000.0,2025,August
7146,1204,Andrew Hendricks,105,45000.0,Tv,Electronics,online,Mumbai,2025-05-22,4,NetBanking,0.4,72******79,successful,Electronics,45000,c7187f1bba9f3d3254c6882cfcfd0c658c122c4c4453bb692944ad3929746b39,108000.0,2025,May
7147,1217,Colin Yang,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-01,5,Cash,0.3,70******64,successful,Home Appliances,65000,1d5be7ea74fcc91ada3353d78572c02aeb3d4652a999055d93a3c0d79e645c86,227500.0,2025,May
7148,1047,William Melendez,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-09-26,2,Cash,0.1,72******92,successful,Home Appliances,65000,f1280fc9b4914546c58a7a029ceb760633115e395bb5e76578be1f3672d48ebe,117000.0,2025,September
7149,1222,Vincent Shannon,101,250000.0,Laptop,Electronics,online,Delhi,2026-01-31,2,UPI,0.4,81******94,successful,Electronics,250000,5eedcfe0577ae6a388ee0fcd420916597d0af4826bafdec9a98baaa6f648bd88,300000.0,2026,January
7150,1006,Martin Williams,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-07-09,4,NetBanking,0.4,75******10,successful,Furniture,50000,ab46cda1fb4d973c3c0d28e8855901b1d252d0e96c46837609adee5aff9f0b39,120000.0,2025,July
7151,1766,Michael Bennett,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-24,5,Card,0.2,96******39,successful,Home Appliances,15000,1d969072c1a6e21950f56cae8369326dc920c3ef85db8d40df3cac5b78457698,60000.0,2025,May
7152,1650,Andre Lamb,105,45000.0,Tv,Electronics,online,Delhi,2025-11-08,1,UPI,0.05,69******91,successful,Electronics,45000,c90247b3b3e59dc21dda599851a8126e97ca3e33ecb6adffdaea488ddcea38a0,42750.0,2025,November
7153,1091,Elaine Austin,106,80000.0,Sofa,Furniture,online,Mumbai,2025-12-15,4,NetBanking,0.05,67******11,successful,Furniture,80000,89ebb1ec4dfc2fd9a861af50e4a8e13f47ae8156fab8cf047367a24fd73b6665,304000.0,2025,December
7154,1608,Stephen Simpson,103,1300.0,Shirt,Clothing,offline,Delhi,2025-08-12,5,UPI,0.35,81******71,successful,Clothing,1300,73fa624ff744df0aee29d294699137a755e29dc28789f23b1c1af7c32e4560f2,4225.0,2025,August
7155,1845,Brendan Ruiz,105,45000.0,Tv,Electronics,offline,Bangalore,2025-02-10,2,Card,0.25,78******41,successful,Electronics,45000,e5127ead96baa86530b28c017ca8037fcd6abfd82ac70073afd201b89d379221,67500.0,2025,February
7156,1683,Rachel King,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-04-06,4,Cash,0.1,63******20,successful,Home Appliances,45000,e3e73d03c89925882288d9a4dca469d4984ed7cdbc178ac5248004223a86909f,162000.0,2025,April
7157,1303,Dustin Carter,106,80000.0,Sofa,Furniture,offline,Delhi,2025-06-29,3,UPI,0.2,77******62,successful,Furniture,80000,f6474a32755d72243118d8dd9f9fd9f3b0052f28b2924b038ffbc075a4099d0c,192000.0,2025,June
7158,1197,Bradley Yates,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-11,3,Cash,0.3,70******48,successful,Electronics,45000,9363841a855e247cf44de0527ce66578d5e9163184d3d668391e674799d0ff8b,94500.0,2026,January
7159,1465,Sharon Hernandez,102,70000.0,Phone,Electronics,online,Delhi,2025-12-19,4,Cash,0.2,96******90,successful,Electronics,70000,db22b8bdbe2ef663c692b353f328bb017699240b34fa42af4226ded2a86916e3,224000.0,2025,December
7160,1671,John Owens,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-02-28,1,NetBanking,0.2,92******45,successful,Furniture,50000,620aa6eb38b09300032e63c67aaebc0efb4708f435a5800d08b6cb2a86c5d98e,40000.0,2026,February
7161,1685,Sonya Robertson,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-31,4,Cash,0.2,75******15,successful,Home Appliances,65000,b9da2ae1a040d7c9d7f62ea74b2fd9cca951b77c477bb542a55692b5750e351e,208000.0,2026,January
7162,1533,Stephanie Todd,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-10-21,5,Cash,0.35,61******86,successful,Home Appliances,15000,34d7080e5b17a1232ba1bbd59045f62e4f5bafdab358a436bb7d2e51204d0020,48750.0,2025,October
7163,1819,Karen Martin,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-01,3,UPI,0.2,65******41,successful,Home Appliances,15000,e4c7074ecacf777791628e16997a7546281409a1219d1745f074097ea88ce531,36000.0,2025,December
7164,1867,Julie Lowery,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-29,3,Cash,0.05,74******96,successful,Furniture,80000,d044c4db1c09998729611f7fce2d37a8fc5090dcb9a12cf1e9b209156db526bb,228000.0,2025,May
7165,1967,Elizabeth Good,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-06,1,Card,0.1,75******06,successful,Home Appliances,15000,4c94723979c7d470ae3b77e95df4d1c11152de5bdf896253be860c85bf8fbe9d,13500.0,2025,May
7166,1977,Donna Ayers,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-12-01,4,Card,0.35,63******87,successful,Clothing,1300,2939e3bf46a5e718146d4af61c37ca9d316fa8c090575161c240d5a3e0a29b4d,3380.0,2025,December
7167,1491,Jeremy Garcia,102,70000.0,Phone,Electronics,offline,Mumbai,2026-10-04,3,UPI,0.2,76******84,successful,Electronics,70000,de3ec184ca2d41ad56379bc06bf4e434beca4ad5ec80235c3bddd43d8b7fbbb4,168000.0,2026,October
7168,1215,Christopher Thomas,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-01,4,NetBanking,0.25,90******81,successful,Electronics,70000,ec8b0fa166f0aa07874233b7d5634f487bd134b177f9d58b795e0dbda61efd79,210000.0,2025,August
7169,1703,Elizabeth Richards,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-28,3,Card,0.05,71******57,successful,Home Appliances,45000,8195e2386703640de5c56519667bca90ecfa719bb8079590a0de2acc8f7d0d7b,128250.0,2026,January
7170,1242,John Ward,106,80000.0,Sofa,Furniture,online,Mumbai,2025-08-31,1,Card,0.05,74******39,successful,Furniture,80000,f56024a41e0ff80be84ee0204e18c4c1995811e9f3b92b3b3ee0a63b12a2625c,76000.0,2025,August
7171,1185,Ian Park,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-01-04,2,Cash,0.05,77******29,successful,Electronics,250000,b20b9face0cc1d0c90b23b0e7c1504be175629fd35c764deda5e74f51d8a0225,475000.0,2026,January
7172,1529,Brian Smith,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-11,4,Card,0.05,88******18,successful,Home Appliances,45000,361a54a41e26cd10a952e3813d9fb0c9dec26831c372f26bfce86cf589a9ace9,171000.0,2025,July
7173,1517,Kyle Patel,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-24,3,Card,0.1,89******98,successful,Electronics,70000,96b9c96d7c2385267c07c591267c7aefbdeb944ca1d1cd3544994fda7d4136e2,189000.0,2026,January
7174,1339,Nicolas Dennis,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-08-19,3,UPI,0.3,83******10,successful,Furniture,50000,902b204a15144d43b99a148db1273c6d0c85f8257c329ace2f4987e4635d0df7,105000.0,2025,August
7175,1559,Jason Johnson,105,45000.0,Tv,Electronics,online,Delhi,2026-08-01,3,UPI,0.2,97******10,successful,Electronics,45000,193d7d21334dc33ca8b18fd022deef1f48ac00c4f4543af50554688633fa1a5a,108000.0,2026,August
7176,1441,Alison Tucker,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-28,1,UPI,0.2,63******94,successful,Furniture,80000,6a5cccb26464fdaa63acef5e4d3f2f95efbba5f7247628f2a97183899754f1c3,64000.0,2026,February
7177,1381,Cassandra Green,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-26,5,NetBanking,0.3,80******51,successful,Furniture,80000,1c809f215622e3fcca8fda132a80baeb840c8e9ede62a83ae86d68846acfb7e0,280000.0,2026,February
7178,1131,Susan Ramirez,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-08-18,3,UPI,0.1,85******76,successful,Home Appliances,65000,49a4b41cd325b32174a589b46dc2b9ab7b4d1732a4b3e14d8d95525404772e17,175500.0,2025,August
7179,1101,Timothy Smith,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-10,2,Card,0.15,66******04,successful,Electronics,45000,9b09511a554ec3216174a089489aa04f3984d869498b7d49cd4c52997da1801b,76500.0,2025,September
7180,1306,Curtis Knight,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-22,5,Cash,0.05,63******89,successful,Home Appliances,45000,d008a7409f33a3f5af53b7ee3374c3e2dc5359e8936d362aae267f3e73a1c0b5,213750.0,2025,October
7181,1198,Christopher Villa,103,1300.0,Shirt,Clothing,offline,Delhi,2026-02-21,1,NetBanking,0.4,79******74,successful,Clothing,1300,60855d79c1ead0e118dd9c1c4eee1a8cdb1ce6dd4d415974cd8fc1e1176e7e99,780.0,2026,February
